"S21 Log Mag"
"Freq (Hz)","dB",
12903906250, -2.387828e+000,
12904687500, -2.391905e+000,
12905468750, -2.381059e+000,
12906250000, -2.381767e+000,
12907031250, -2.382919e+000,
12907812500, -2.383060e+000,
12908593750, -2.381404e+000,
12909375000, -2.377398e+000,
12910156250, -2.380619e+000,
12910937500, -2.375691e+000,
12911718750, -2.373077e+000,
12912500000, -2.372149e+000,
12913281250, -2.372329e+000,
12914062500, -2.367702e+000,
12914843750, -2.377295e+000,
12915625000, -2.377865e+000,
12916406250, -2.376481e+000,
12917187500, -2.373526e+000,
12917968750, -2.374135e+000,
12918750000, -2.371171e+000,
12919531250, -2.369260e+000,
12920312500, -2.369660e+000,
12921093750, -2.370017e+000,
12921875000, -2.374609e+000,
12922656250, -2.369638e+000,
12923437500, -2.365382e+000,
12924218750, -2.368388e+000,
12925000000, -2.364897e+000,
12925781250, -2.365190e+000,
12926562500, -2.361271e+000,
12927343750, -2.357444e+000,
12928125000, -2.367354e+000,
12928906250, -2.356349e+000,
12929687500, -2.361224e+000,
12930468750, -2.361176e+000,
12931250000, -2.358973e+000,
12932031250, -2.365771e+000,
12932812500, -2.366948e+000,
12933593750, -2.363288e+000,
12934375000, -2.365282e+000,
12935156250, -2.356819e+000,
12935937500, -2.362855e+000,
12936718750, -2.361959e+000,
12937500000, -2.357128e+000,
12938281250, -2.361299e+000,
12939062500, -2.354507e+000,
12939843750, -2.362898e+000,
12940625000, -2.359942e+000,
12941406250, -2.365110e+000,
12942187500, -2.358258e+000,
12942968750, -2.356138e+000,
12943750000, -2.354845e+000,
12944531250, -2.352432e+000,
12945312500, -2.356452e+000,
12946093750, -2.364562e+000,
12946875000, -2.362300e+000,
12947656250, -2.358555e+000,
12948437500, -2.357325e+000,
12949218750, -2.360806e+000,
12950000000, -2.363448e+000,
12950781250, -2.365299e+000,
12951562500, -2.355394e+000,
12952343750, -2.352519e+000,
12953125000, -2.364085e+000,
12953906250, -2.351435e+000,
12954687500, -2.352345e+000,
12955468750, -2.355201e+000,
12956250000, -2.350567e+000,
12957031250, -2.353307e+000,
12957812500, -2.348389e+000,
12958593750, -2.358981e+000,
12959375000, -2.354157e+000,
12960156250, -2.361913e+000,
12960937500, -2.357054e+000,
12961718750, -2.363113e+000,
12962500000, -2.358411e+000,
12963281250, -2.357808e+000,
12964062500, -2.359117e+000,
12964843750, -2.358016e+000,
12965625000, -2.354769e+000,
12966406250, -2.358760e+000,
12967187500, -2.359600e+000,
12967968750, -2.358790e+000,
12968750000, -2.364860e+000,
12969531250, -2.357651e+000,
12970312500, -2.359361e+000,
12971093750, -2.357081e+000,
12971875000, -2.356010e+000,
12972656250, -2.358826e+000,
12973437500, -2.363791e+000,
12974218750, -2.354825e+000,
12975000000, -2.358097e+000,
12975781250, -2.361412e+000,
12976562500, -2.358029e+000,
12977343750, -2.358653e+000,
12978125000, -2.362876e+000,
12978906250, -2.365678e+000,
12979687500, -2.360343e+000,
12980468750, -2.355536e+000,
12981250000, -2.358325e+000,
12982031250, -2.362991e+000,
12982812500, -2.355451e+000,
12983593750, -2.355369e+000,
12984375000, -2.359629e+000,
12985156250, -2.356234e+000,
12985937500, -2.356318e+000,
12986718750, -2.353388e+000,
12987500000, -2.354116e+000,
12988281250, -2.361526e+000,
12989062500, -2.358298e+000,
12989843750, -2.350770e+000,
12990625000, -2.356269e+000,
12991406250, -2.357912e+000,
12992187500, -2.354659e+000,
12992968750, -2.355175e+000,
12993750000, -2.356955e+000,
12994531250, -2.357346e+000,
12995312500, -2.354352e+000,
12996093750, -2.353543e+000,
12996875000, -2.348544e+000,
12997656250, -2.343349e+000,
12998437500, -2.343681e+000,
12999218750, -2.347639e+000,
13000000000, -2.342842e+000,
13000781250, -2.347469e+000,
13001562500, -2.350214e+000,
13002343750, -2.346584e+000,
13003125000, -2.350261e+000,
13003906250, -2.351010e+000,
13004687500, -2.351019e+000,
13005468750, -2.351900e+000,
13006250000, -2.351860e+000,
13007031250, -2.355794e+000,
13007812500, -2.350931e+000,
13008593750, -2.350157e+000,
13009375000, -2.347967e+000,
13010156250, -2.351757e+000,
13010937500, -2.347781e+000,
13011718750, -2.346242e+000,
13012500000, -2.348029e+000,
13013281250, -2.346570e+000,
13014062500, -2.349093e+000,
13014843750, -2.347744e+000,
13015625000, -2.354061e+000,
13016406250, -2.352834e+000,
13017187500, -2.354908e+000,
13017968750, -2.353051e+000,
13018750000, -2.350955e+000,
13019531250, -2.354614e+000,
13020312500, -2.358784e+000,
13021093750, -2.360999e+000,
13021875000, -2.350866e+000,
13022656250, -2.357197e+000,
13023437500, -2.361340e+000,
13024218750, -2.357672e+000,
13025000000, -2.357759e+000,
13025781250, -2.355007e+000,
13026562500, -2.357950e+000,
13027343750, -2.359635e+000,
13028125000, -2.351378e+000,
13028906250, -2.351919e+000,
13029687500, -2.345503e+000,
13030468750, -2.348398e+000,
13031250000, -2.348084e+000,
13032031250, -2.336882e+000,
13032812500, -2.342113e+000,
13033593750, -2.342378e+000,
13034375000, -2.333647e+000,
13035156250, -2.337960e+000,
13035937500, -2.335231e+000,
13036718750, -2.337085e+000,
13037500000, -2.334637e+000,
13038281250, -2.326736e+000,
13039062500, -2.325390e+000,
13039843750, -2.324790e+000,
13040625000, -2.327240e+000,
13041406250, -2.321632e+000,
13042187500, -2.324650e+000,
13042968750, -2.322975e+000,
13043750000, -2.321261e+000,
13044531250, -2.325042e+000,
13045312500, -2.321140e+000,
13046093750, -2.323432e+000,
13046875000, -2.326802e+000,
13047656250, -2.318002e+000,
13048437500, -2.325695e+000,
13049218750, -2.319760e+000,
13050000000, -2.327230e+000,
13050781250, -2.324020e+000,
13051562500, -2.320656e+000,
13052343750, -2.328158e+000,
13053125000, -2.327512e+000,
13053906250, -2.332040e+000,
13054687500, -2.331293e+000,
13055468750, -2.331566e+000,
13056250000, -2.331235e+000,
13057031250, -2.342729e+000,
13057812500, -2.334254e+000,
13058593750, -2.342749e+000,
13059375000, -2.342970e+000,
13060156250, -2.341756e+000,
13060937500, -2.342754e+000,
13061718750, -2.339124e+000,
13062500000, -2.339969e+000,
13063281250, -2.336351e+000,
13064062500, -2.344168e+000,
13064843750, -2.338875e+000,
13065625000, -2.336483e+000,
13066406250, -2.335832e+000,
13067187500, -2.334398e+000,
13067968750, -2.335728e+000,
13068750000, -2.339905e+000,
13069531250, -2.336164e+000,
13070312500, -2.325965e+000,
13071093750, -2.329804e+000,
13071875000, -2.331495e+000,
13072656250, -2.330787e+000,
13073437500, -2.329155e+000,
13074218750, -2.332280e+000,
13075000000, -2.321219e+000,
13075781250, -2.323313e+000,
13076562500, -2.325536e+000,
13077343750, -2.320870e+000,
13078125000, -2.321329e+000,
13078906250, -2.324175e+000,
13079687500, -2.323748e+000,
13080468750, -2.324425e+000,
13081250000, -2.321585e+000,
13082031250, -2.323076e+000,
13082812500, -2.327720e+000,
13083593750, -2.323415e+000,
13084375000, -2.322490e+000,
13085156250, -2.327382e+000,
13085937500, -2.329377e+000,
13086718750, -2.329396e+000,
13087500000, -2.330702e+000,
13088281250, -2.327862e+000,
13089062500, -2.327213e+000,
13089843750, -2.329468e+000,
13090625000, -2.330709e+000,
13091406250, -2.333427e+000,
13092187500, -2.335075e+000,
13092968750, -2.332765e+000,
13093750000, -2.330475e+000,
13094531250, -2.328569e+000,
13095312500, -2.331083e+000,
13096093750, -2.333385e+000,
13096875000, -2.329436e+000,
13097656250, -2.339294e+000,
13098437500, -2.332877e+000,
13099218750, -2.331927e+000,
13100000000, -2.331015e+000,
13100781250, -2.332747e+000,
13101562500, -2.329317e+000,
13102343750, -2.340667e+000,
13103125000, -2.333962e+000,
13103906250, -2.332109e+000,
13104687500, -2.335953e+000,
13105468750, -2.328934e+000,
13106250000, -2.331265e+000,
13107031250, -2.329094e+000,
13107812500, -2.330086e+000,
13108593750, -2.331103e+000,
13109375000, -2.323102e+000,
13110156250, -2.323641e+000,
13110937500, -2.331750e+000,
13111718750, -2.319623e+000,
13112500000, -2.326807e+000,
13113281250, -2.317376e+000,
13114062500, -2.318848e+000,
13114843750, -2.314704e+000,
13115625000, -2.321399e+000,
13116406250, -2.315485e+000,
13117187500, -2.326673e+000,
13117968750, -2.322638e+000,
13118750000, -2.323424e+000,
13119531250, -2.321356e+000,
13120312500, -2.326337e+000,
13121093750, -2.326079e+000,
13121875000, -2.319369e+000,
13122656250, -2.325572e+000,
13123437500, -2.322642e+000,
13124218750, -2.325398e+000,
13125000000, -2.322659e+000,
13125781250, -2.320299e+000,
13126562500, -2.324037e+000,
13127343750, -2.324714e+000,
13128125000, -2.327372e+000,
13128906250, -2.322839e+000,
13129687500, -2.326767e+000,
13130468750, -2.337778e+000,
13131250000, -2.324425e+000,
13132031250, -2.332746e+000,
13132812500, -2.322659e+000,
13133593750, -2.327414e+000,
13134375000, -2.331465e+000,
13135156250, -2.324171e+000,
13135937500, -2.327160e+000,
13136718750, -2.324987e+000,
13137500000, -2.325102e+000,
13138281250, -2.319279e+000,
13139062500, -2.319483e+000,
13139843750, -2.331839e+000,
13140625000, -2.325436e+000,
13141406250, -2.328303e+000,
13142187500, -2.325853e+000,
13142968750, -2.334378e+000,
13143750000, -2.328985e+000,
13144531250, -2.330067e+000,
13145312500, -2.331187e+000,
13146093750, -2.330411e+000,
13146875000, -2.327699e+000,
13147656250, -2.326932e+000,
13148437500, -2.325205e+000,
13149218750, -2.329744e+000,
13150000000, -2.322079e+000,
13150781250, -2.316978e+000,
13151562500, -2.316109e+000,
13152343750, -2.312324e+000,
13153125000, -2.321645e+000,
13153906250, -2.322750e+000,
13154687500, -2.317214e+000,
13155468750, -2.323078e+000,
13156250000, -2.323711e+000,
13157031250, -2.319734e+000,
13157812500, -2.324819e+000,
13158593750, -2.328467e+000,
13159375000, -2.323812e+000,
13160156250, -2.322410e+000,
13160937500, -2.321931e+000,
13161718750, -2.322160e+000,
13162500000, -2.326585e+000,
13163281250, -2.323382e+000,
13164062500, -2.325221e+000,
13164843750, -2.324639e+000,
13165625000, -2.319102e+000,
13166406250, -2.318454e+000,
13167187500, -2.327771e+000,
13167968750, -2.324560e+000,
13168750000, -2.328027e+000,
13169531250, -2.321790e+000,
13170312500, -2.319989e+000,
13171093750, -2.331382e+000,
13171875000, -2.327037e+000,
13172656250, -2.332863e+000,
13173437500, -2.329976e+000,
13174218750, -2.319287e+000,
13175000000, -2.337972e+000,
13175781250, -2.333905e+000,
13176562500, -2.323321e+000,
13177343750, -2.326536e+000,
13178125000, -2.320531e+000,
13178906250, -2.330280e+000,
13179687500, -2.324920e+000,
13180468750, -2.323645e+000,
13181250000, -2.324516e+000,
13182031250, -2.327324e+000,
13182812500, -2.327201e+000,
13183593750, -2.327593e+000,
13184375000, -2.329026e+000,
13185156250, -2.328022e+000,
13185937500, -2.332190e+000,
13186718750, -2.332958e+000,
13187500000, -2.326427e+000,
13188281250, -2.333111e+000,
13189062500, -2.326860e+000,
13189843750, -2.329301e+000,
13190625000, -2.325607e+000,
13191406250, -2.327271e+000,
13192187500, -2.328626e+000,
13192968750, -2.317209e+000,
13193750000, -2.316019e+000,
13194531250, -2.318064e+000,
13195312500, -2.316515e+000,
13196093750, -2.319749e+000,
13196875000, -2.323761e+000,
13197656250, -2.326844e+000,
13198437500, -2.319895e+000,
13199218750, -2.331231e+000,
13200000000, -2.321654e+000,
13200781250, -2.325091e+000,
13201562500, -2.327015e+000,
13202343750, -2.318675e+000,
13203125000, -2.327937e+000,
13203906250, -2.325186e+000,
13204687500, -2.333626e+000,
13205468750, -2.329063e+000,
13206250000, -2.325964e+000,
13207031250, -2.326871e+000,
13207812500, -2.329627e+000,
13208593750, -2.320104e+000,
13209375000, -2.323597e+000,
13210156250, -2.326936e+000,
13210937500, -2.329347e+000,
13211718750, -2.325010e+000,
13212500000, -2.326745e+000,
13213281250, -2.325560e+000,
13214062500, -2.337365e+000,
13214843750, -2.333460e+000,
13215625000, -2.336354e+000,
13216406250, -2.339995e+000,
13217187500, -2.336379e+000,
13217968750, -2.348170e+000,
13218750000, -2.333112e+000,
13219531250, -2.336200e+000,
13220312500, -2.342277e+000,
13221093750, -2.344845e+000,
13221875000, -2.341869e+000,
13222656250, -2.346432e+000,
13223437500, -2.344087e+000,
13224218750, -2.344309e+000,
13225000000, -2.341548e+000,
13225781250, -2.335293e+000,
13226562500, -2.338469e+000,
13227343750, -2.339381e+000,
13228125000, -2.334245e+000,
13228906250, -2.335063e+000,
13229687500, -2.329545e+000,
13230468750, -2.327389e+000,
13231250000, -2.325143e+000,
13232031250, -2.318917e+000,
13232812500, -2.322520e+000,
13233593750, -2.323493e+000,
13234375000, -2.312874e+000,
13235156250, -2.317472e+000,
13235937500, -2.311512e+000,
13236718750, -2.314144e+000,
13237500000, -2.312848e+000,
13238281250, -2.315522e+000,
13239062500, -2.316260e+000,
13239843750, -2.314605e+000,
13240625000, -2.315098e+000,
13241406250, -2.318156e+000,
13242187500, -2.321664e+000,
13242968750, -2.314152e+000,
13243750000, -2.322842e+000,
13244531250, -2.325816e+000,
13245312500, -2.323749e+000,
13246093750, -2.321630e+000,
13246875000, -2.318098e+000,
13247656250, -2.320976e+000,
13248437500, -2.320638e+000,
13249218750, -2.320201e+000,
13250000000, -2.324949e+000,
13250781250, -2.323669e+000,
13251562500, -2.317592e+000,
13252343750, -2.323421e+000,
13253125000, -2.322045e+000,
13253906250, -2.332597e+000,
13254687500, -2.322840e+000,
13255468750, -2.328471e+000,
13256250000, -2.333919e+000,
13257031250, -2.329952e+000,
13257812500, -2.332752e+000,
13258593750, -2.337640e+000,
13259375000, -2.336771e+000,
13260156250, -2.335347e+000,
13260937500, -2.337789e+000,
13261718750, -2.337641e+000,
13262500000, -2.333157e+000,
13263281250, -2.339987e+000,
13264062500, -2.327645e+000,
13264843750, -2.334058e+000,
13265625000, -2.336362e+000,
13266406250, -2.336822e+000,
13267187500, -2.331593e+000,
13267968750, -2.335979e+000,
13268750000, -2.334985e+000,
13269531250, -2.329661e+000,
13270312500, -2.329945e+000,
13271093750, -2.322591e+000,
13271875000, -2.333065e+000,
13272656250, -2.326438e+000,
13273437500, -2.320389e+000,
13274218750, -2.322199e+000,
13275000000, -2.321035e+000,
13275781250, -2.316482e+000,
13276562500, -2.318081e+000,
13277343750, -2.316659e+000,
13278125000, -2.320921e+000,
13278906250, -2.317678e+000,
13279687500, -2.314615e+000,
13280468750, -2.319782e+000,
13281250000, -2.316117e+000,
13282031250, -2.322300e+000,
13282812500, -2.320944e+000,
13283593750, -2.321165e+000,
13284375000, -2.323863e+000,
13285156250, -2.324095e+000,
13285937500, -2.325194e+000,
13286718750, -2.324172e+000,
13287500000, -2.335423e+000,
13288281250, -2.328496e+000,
13289062500, -2.332517e+000,
13289843750, -2.326930e+000,
13290625000, -2.328770e+000,
13291406250, -2.328182e+000,
13292187500, -2.323653e+000,
13292968750, -2.329980e+000,
13293750000, -2.326301e+000,
13294531250, -2.327438e+000,
13295312500, -2.328713e+000,
13296093750, -2.323772e+000,
13296875000, -2.325512e+000,
13297656250, -2.327569e+000,
13298437500, -2.326610e+000,
13299218750, -2.328167e+000,
13300000000, -2.331334e+000,
13300781250, -2.323884e+000,
13301562500, -2.329098e+000,
13302343750, -2.328211e+000,
13303125000, -2.324049e+000,
13303906250, -2.329629e+000,
13304687500, -2.330662e+000,
13305468750, -2.327854e+000,
13306250000, -2.330887e+000,
13307031250, -2.328278e+000,
13307812500, -2.327842e+000,
13308593750, -2.327900e+000,
13309375000, -2.328115e+000,
13310156250, -2.325689e+000,
13310937500, -2.328513e+000,
13311718750, -2.315739e+000,
13312500000, -2.326880e+000,
13313281250, -2.322835e+000,
13314062500, -2.329084e+000,
13314843750, -2.322861e+000,
13315625000, -2.324275e+000,
13316406250, -2.315394e+000,
13317187500, -2.324796e+000,
13317968750, -2.320132e+000,
13318750000, -2.327203e+000,
13319531250, -2.323293e+000,
13320312500, -2.328690e+000,
13321093750, -2.335525e+000,
13321875000, -2.331358e+000,
13322656250, -2.337421e+000,
13323437500, -2.334828e+000,
13324218750, -2.335882e+000,
13325000000, -2.336976e+000,
13325781250, -2.336076e+000,
13326562500, -2.333986e+000,
13327343750, -2.333354e+000,
13328125000, -2.335460e+000,
13328906250, -2.329632e+000,
13329687500, -2.333263e+000,
13330468750, -2.328386e+000,
13331250000, -2.332674e+000,
13332031250, -2.334296e+000,
13332812500, -2.330084e+000,
13333593750, -2.338807e+000,
13334375000, -2.333590e+000,
13335156250, -2.325329e+000,
13335937500, -2.333154e+000,
13336718750, -2.334508e+000,
13337500000, -2.333139e+000,
13338281250, -2.333107e+000,
13339062500, -2.334990e+000,
13339843750, -2.332954e+000,
13340625000, -2.335406e+000,
13341406250, -2.343816e+000,
13342187500, -2.335335e+000,
13342968750, -2.344049e+000,
13343750000, -2.336554e+000,
13344531250, -2.342572e+000,
13345312500, -2.339020e+000,
13346093750, -2.338813e+000,
13346875000, -2.341331e+000,
13347656250, -2.335191e+000,
13348437500, -2.338872e+000,
13349218750, -2.339683e+000,
13350000000, -2.333400e+000,
13350781250, -2.333560e+000,
13351562500, -2.333891e+000,
13352343750, -2.328367e+000,
13353125000, -2.332896e+000,
13353906250, -2.330136e+000,
13354687500, -2.332923e+000,
13355468750, -2.332313e+000,
13356250000, -2.327478e+000,
13357031250, -2.332805e+000,
13357812500, -2.326005e+000,
13358593750, -2.327952e+000,
13359375000, -2.333826e+000,
13360156250, -2.334628e+000,
13360937500, -2.328301e+000,
13361718750, -2.336479e+000,
13362500000, -2.331014e+000,
13363281250, -2.331731e+000,
13364062500, -2.333042e+000,
13364843750, -2.333276e+000,
13365625000, -2.334458e+000,
13366406250, -2.330520e+000,
13367187500, -2.331326e+000,
13367968750, -2.333830e+000,
13368750000, -2.330919e+000,
13369531250, -2.335532e+000,
13370312500, -2.335049e+000,
13371093750, -2.336049e+000,
13371875000, -2.337875e+000,
13372656250, -2.342755e+000,
13373437500, -2.335426e+000,
13374218750, -2.326723e+000,
13375000000, -2.340745e+000,
13375781250, -2.331108e+000,
13376562500, -2.329600e+000,
13377343750, -2.341482e+000,
13378125000, -2.337513e+000,
13378906250, -2.349127e+000,
13379687500, -2.341185e+000,
13380468750, -2.335165e+000,
13381250000, -2.338066e+000,
13382031250, -2.333867e+000,
13382812500, -2.337394e+000,
13383593750, -2.339325e+000,
13384375000, -2.341932e+000,
13385156250, -2.338959e+000,
13385937500, -2.336960e+000,
13386718750, -2.338314e+000,
13387500000, -2.341566e+000,
13388281250, -2.340273e+000,
13389062500, -2.337497e+000,
13389843750, -2.333683e+000,
13390625000, -2.336127e+000,
13391406250, -2.337473e+000,
13392187500, -2.331138e+000,
13392968750, -2.325114e+000,
13393750000, -2.334688e+000,
13394531250, -2.332619e+000,
13395312500, -2.319209e+000,
13396093750, -2.316760e+000,
13396875000, -2.324790e+000,
13397656250, -2.331349e+000,
13398437500, -2.326710e+000,
13399218750, -2.329583e+000,
13400000000, -2.332268e+000,
13400781250, -2.333198e+000,
13401562500, -2.327885e+000,
13402343750, -2.336969e+000,
13403125000, -2.334861e+000,
13403906250, -2.336727e+000,
13404687500, -2.335234e+000,
13405468750, -2.337245e+000,
13406250000, -2.335139e+000,
13407031250, -2.341276e+000,
13407812500, -2.337685e+000,
13408593750, -2.338079e+000,
13409375000, -2.345592e+000,
13410156250, -2.344696e+000,
13410937500, -2.337572e+000,
13411718750, -2.337719e+000,
13412500000, -2.340725e+000,
13413281250, -2.344759e+000,
13414062500, -2.346739e+000,
13414843750, -2.336544e+000,
13415625000, -2.333212e+000,
13416406250, -2.335938e+000,
13417187500, -2.335595e+000,
13417968750, -2.339426e+000,
13418750000, -2.338093e+000,
13419531250, -2.340571e+000,
13420312500, -2.343417e+000,
13421093750, -2.330072e+000,
13421875000, -2.332827e+000,
13422656250, -2.338369e+000,
13423437500, -2.336966e+000,
13424218750, -2.333923e+000,
13425000000, -2.333164e+000,
13425781250, -2.334588e+000,
13426562500, -2.337377e+000,
13427343750, -2.333597e+000,
13428125000, -2.325246e+000,
13428906250, -2.335810e+000,
13429687500, -2.325986e+000,
13430468750, -2.330879e+000,
13431250000, -2.326114e+000,
13432031250, -2.326628e+000,
13432812500, -2.333326e+000,
13433593750, -2.328990e+000,
13434375000, -2.318125e+000,
13435156250, -2.324449e+000,
13435937500, -2.326147e+000,
13436718750, -2.324943e+000,
13437500000, -2.323132e+000,
13438281250, -2.318340e+000,
13439062500, -2.328209e+000,
13439843750, -2.328822e+000,
13440625000, -2.323139e+000,
13441406250, -2.326772e+000,
13442187500, -2.336092e+000,
13442968750, -2.332766e+000,
13443750000, -2.330105e+000,
13444531250, -2.332341e+000,
13445312500, -2.334147e+000,
13446093750, -2.338968e+000,
13446875000, -2.329197e+000,
13447656250, -2.335746e+000,
13448437500, -2.331936e+000,
13449218750, -2.330287e+000,
13450000000, -2.339613e+000,
13450781250, -2.334468e+000,
13451562500, -2.333906e+000,
13452343750, -2.342631e+000,
13453125000, -2.337939e+000,
13453906250, -2.342537e+000,
13454687500, -2.338717e+000,
13455468750, -2.341842e+000,
13456250000, -2.339695e+000,
13457031250, -2.338120e+000,
13457812500, -2.337870e+000,
13458593750, -2.340018e+000,
13459375000, -2.333109e+000,
13460156250, -2.332066e+000,
13460937500, -2.327313e+000,
13461718750, -2.324900e+000,
13462500000, -2.328619e+000,
13463281250, -2.320786e+000,
13464062500, -2.321353e+000,
13464843750, -2.327167e+000,
13465625000, -2.331419e+000,
13466406250, -2.325880e+000,
13467187500, -2.329121e+000,
13467968750, -2.330459e+000,
13468750000, -2.324203e+000,
13469531250, -2.329840e+000,
13470312500, -2.323701e+000,
13471093750, -2.326432e+000,
13471875000, -2.331676e+000,
13472656250, -2.320471e+000,
13473437500, -2.321177e+000,
13474218750, -2.320052e+000,
13475000000, -2.313177e+000,
13475781250, -2.315941e+000,
13476562500, -2.313979e+000,
13477343750, -2.314027e+000,
13478125000, -2.314974e+000,
13478906250, -2.319706e+000,
13479687500, -2.312266e+000,
13480468750, -2.311100e+000,
13481250000, -2.314170e+000,
13482031250, -2.311465e+000,
13482812500, -2.313720e+000,
13483593750, -2.314172e+000,
13484375000, -2.314249e+000,
13485156250, -2.318969e+000,
13485937500, -2.313351e+000,
13486718750, -2.317111e+000,
13487500000, -2.326384e+000,
13488281250, -2.318542e+000,
13489062500, -2.325715e+000,
13489843750, -2.317780e+000,
13490625000, -2.326130e+000,
13491406250, -2.327300e+000,
13492187500, -2.319688e+000,
13492968750, -2.319527e+000,
13493750000, -2.320533e+000,
13494531250, -2.319881e+000,
13495312500, -2.323143e+000,
13496093750, -2.321900e+000,
13496875000, -2.327663e+000,
13497656250, -2.329695e+000,
13498437500, -2.327223e+000,
13499218750, -2.322951e+000,
13500000000, -2.327317e+000,
13500781250, -2.326957e+000,
13501562500, -2.327503e+000,
13502343750, -2.321510e+000,
13503125000, -2.327623e+000,
13503906250, -2.330679e+000,
13504687500, -2.322379e+000,
13505468750, -2.316602e+000,
13506250000, -2.317513e+000,
13507031250, -2.324827e+000,
13507812500, -2.319537e+000,
13508593750, -2.315600e+000,
13509375000, -2.318691e+000,
13510156250, -2.322464e+000,
13510937500, -2.312322e+000,
13511718750, -2.315142e+000,
13512500000, -2.318727e+000,
13513281250, -2.324680e+000,
13514062500, -2.324406e+000,
13514843750, -2.316009e+000,
13515625000, -2.326998e+000,
13516406250, -2.332222e+000,
13517187500, -2.328413e+000,
13517968750, -2.327656e+000,
13518750000, -2.325920e+000,
13519531250, -2.324114e+000,
13520312500, -2.327162e+000,
13521093750, -2.319381e+000,
13521875000, -2.318632e+000,
13522656250, -2.322980e+000,
13523437500, -2.327940e+000,
13524218750, -2.321644e+000,
13525000000, -2.316712e+000,
13525781250, -2.325036e+000,
13526562500, -2.316980e+000,
13527343750, -2.313700e+000,
13528125000, -2.317572e+000,
13528906250, -2.313782e+000,
13529687500, -2.326188e+000,
13530468750, -2.310351e+000,
13531250000, -2.312481e+000,
13532031250, -2.314996e+000,
13532812500, -2.314885e+000,
13533593750, -2.318366e+000,
13534375000, -2.316042e+000,
13535156250, -2.316612e+000,
13535937500, -2.318634e+000,
13536718750, -2.318038e+000,
13537500000, -2.319220e+000,
13538281250, -2.311857e+000,
13539062500, -2.320662e+000,
13539843750, -2.323138e+000,
13540625000, -2.325133e+000,
13541406250, -2.323398e+000,
13542187500, -2.328141e+000,
13542968750, -2.325575e+000,
13543750000, -2.323536e+000,
13544531250, -2.331491e+000,
13545312500, -2.329937e+000,
13546093750, -2.328508e+000,
13546875000, -2.330168e+000,
13547656250, -2.321373e+000,
13548437500, -2.331067e+000,
13549218750, -2.329381e+000,
13550000000, -2.326144e+000,
13550781250, -2.325828e+000,
13551562500, -2.328443e+000,
13552343750, -2.333389e+000,
13553125000, -2.322530e+000,
13553906250, -2.320866e+000,
13554687500, -2.330711e+000,
13555468750, -2.330330e+000,
13556250000, -2.319634e+000,
13557031250, -2.316023e+000,
13557812500, -2.316482e+000,
13558593750, -2.315113e+000,
13559375000, -2.310538e+000,
13560156250, -2.308379e+000,
13560937500, -2.317997e+000,
13561718750, -2.315876e+000,
13562500000, -2.314766e+000,
13563281250, -2.306950e+000,
13564062500, -2.311765e+000,
13564843750, -2.314541e+000,
13565625000, -2.320672e+000,
13566406250, -2.323360e+000,
13567187500, -2.315467e+000,
13567968750, -2.309047e+000,
13568750000, -2.319355e+000,
13569531250, -2.312082e+000,
13570312500, -2.319659e+000,
13571093750, -2.314613e+000,
13571875000, -2.322789e+000,
13572656250, -2.324759e+000,
13573437500, -2.320981e+000,
13574218750, -2.324519e+000,
13575000000, -2.327187e+000,
13575781250, -2.317254e+000,
13576562500, -2.319677e+000,
13577343750, -2.325663e+000,
13578125000, -2.321634e+000,
13578906250, -2.325964e+000,
13579687500, -2.319965e+000,
13580468750, -2.317944e+000,
13581250000, -2.324423e+000,
13582031250, -2.313664e+000,
13582812500, -2.320108e+000,
13583593750, -2.320438e+000,
13584375000, -2.312952e+000,
13585156250, -2.314545e+000,
13585937500, -2.313519e+000,
13586718750, -2.303854e+000,
13587500000, -2.312270e+000,
13588281250, -2.301458e+000,
13589062500, -2.300236e+000,
13589843750, -2.298637e+000,
13590625000, -2.305113e+000,
13591406250, -2.298722e+000,
13592187500, -2.292542e+000,
13592968750, -2.287828e+000,
13593750000, -2.286469e+000,
13594531250, -2.288197e+000,
13595312500, -2.287927e+000,
13596093750, -2.290388e+000,
13596875000, -2.297165e+000,
13597656250, -2.292680e+000,
13598437500, -2.295901e+000,
13599218750, -2.296630e+000,
13600000000, -2.302684e+000,
13600781250, -2.313657e+000,
13601562500, -2.296874e+000,
13602343750, -2.305599e+000,
13603125000, -2.309187e+000,
13603906250, -2.309434e+000,
13604687500, -2.303495e+000,
13605468750, -2.309820e+000,
13606250000, -2.311609e+000,
13607031250, -2.310585e+000,
13607812500, -2.310768e+000,
13608593750, -2.302612e+000,
13609375000, -2.307180e+000,
13610156250, -2.316942e+000,
13610937500, -2.317354e+000,
13611718750, -2.317275e+000,
13612500000, -2.309906e+000,
13613281250, -2.310875e+000,
13614062500, -2.310631e+000,
13614843750, -2.309448e+000,
13615625000, -2.311832e+000,
13616406250, -2.311747e+000,
13617187500, -2.313827e+000,
13617968750, -2.304064e+000,
13618750000, -2.302955e+000,
13619531250, -2.302285e+000,
13620312500, -2.305736e+000,
13621093750, -2.305194e+000,
13621875000, -2.297446e+000,
13622656250, -2.297637e+000,
13623437500, -2.296828e+000,
13624218750, -2.301536e+000,
13625000000, -2.298162e+000,
13625781250, -2.292902e+000,
13626562500, -2.296708e+000,
13627343750, -2.294491e+000,
13628125000, -2.299123e+000,
13628906250, -2.294891e+000,
13629687500, -2.299125e+000,
13630468750, -2.298530e+000,
